SR. NO.,CCMS NO,Zone,Latitude,Longitude,Type of Light,No. Of Lights,Wattage,Ward No.,Wattage,Connected Load,,,
53,WZ-124-025,WEST,28.639335,77.066972,LED,1,72,124,72,72,,,
54,WZ-124-025,WEST,28.639334,77.066972,LED,1,72,124,72,72,,,
55,WZ-124-025,WEST,28.639327,77.066988,LED,1,70,124,70,70,,,
56,WZ-124-025,WEST,28.639326,77.066997,LED,1,40,124,40,40,,,
57,WZ-124-025,WEST,28.639309,77.067059,LED,1,40,124,40,40,,,
58,WZ-124-025,WEST,28.639308,77.067061,LED,1,40,124,40,40,,,
59,WZ-124-025,WEST,28.639267,77.067087,LED,1,40,124,40,40,,,
60,WZ-124-025,WEST,28.639224,77.067101,LED,1,40,124,40,40,,,
61,WZ-124-025,WEST,28.639219,77.067117,LED,1,80,124,80,80,,,
62,WZ-124-025,WEST,28.639173,77.06721,LED,1,40,124,40,40,,,
63,WZ-124-025,WEST,28.639157,77.067206,LED,1,40,124,40,40,,,
64,WZ-124-025,WEST,28.639111,77.067168,LED,1,40,124,40,40,,,
65,WZ-124-025,WEST,28.639067,77.067152,LED,1,40,124,40,40,,,
66,WZ-124-025,WEST,28.639042,77.06714,LED,1,40,124,40,40,,,
67,WZ-124-025,WEST,28.639034,77.067141,LED,1,40,124,40,40,,,
68,WZ-124-025,WEST,28.639001,77.067086,LED,1,40,124,40,40,,,
69,WZ-124-025,WEST,28.638874,77.067053,LED,1,40,124,40,40,,,
70,WZ-124-025,WEST,28.638883,77.067037,LED,1,40,124,40,40,,,
71,WZ-124-025,WEST,28.63883,77.06698,LED,1,40,124,40,40,,,
72,WZ-124-025,WEST,28.638717,77.066934,LED,1,40,124,40,40,,,
73,WZ-124-025,WEST,28.638671,77.066877,LED,1,40,124,40,40,,,
74,WZ-124-025,WEST,28.638555,77.0668,LED,1,40,124,40,40,,,
75,WZ-124-025,WEST,28.638501,77.066729,LED,1,40,124,40,40,,,
76,WZ-124-025,WEST,28.638497,77.066728,LED,1,40,124,40,40,,,
77,WZ-124-025,WEST,28.638473,77.066604,LED,1,40,124,40,40,,,
78,WZ-124-025,WEST,28.638537,77.066602,LED,1,40,124,40,40,,,
79,WZ-124-025,WEST,28.638659,77.066612,LED,1,40,124,40,40,,,
80,WZ-124-025,WEST,28.638663,77.066615,LED,1,40,124,40,40,,,
81,WZ-124-025,WEST,28.638765,77.066712,LED,1,40,124,40,40,,,
82,WZ-124-025,WEST,28.638789,77.066744,LED,1,40,124,40,40,,,
83,WZ-124-025,WEST,28.638849,77.066749,LED,1,40,124,40,40,,,
84,WZ-124-025,WEST,28.638897,77.066725,LED,1,40,124,40,40,,,
85,WZ-124-025,WEST,28.638894,77.066729,LED,1,40,124,40,40,,,
86,WZ-124-025,WEST,28.638893,77.066729,LED,1,45,124,45,45,,,
87,WZ-124-025,WEST,28.6389,77.066734,LED,1,70,124,70,70,,,
88,WZ-124-025,WEST,28.638881,77.06681,LED,1,40,124,40,40,,,
89,WZ-124-025,WEST,28.638911,77.066856,LED,1,40,124,40,40,,,
90,WZ-124-025,WEST,28.638914,77.06686,LED,1,40,124,40,40,,,
91,WZ-124-025,WEST,28.639025,77.066906,LED,1,40,124,40,40,,,
92,WZ-124-025,WEST,28.639025,77.066906,LED,1,40,124,40,40,,,
93,WZ-124-025,WEST,28.639049,77.066912,LED,1,40,124,40,40,,,
94,WZ-124-025,WEST,28.639051,77.066914,LED,1,70,124,70,70,,,
95,WZ-124-025,WEST,28.639066,77.066926,LED,4,140X4,124,140,560,,,
96,WZ-124-025,WEST,28.639075,77.066955,LED,1,40,124,40,40,,,
97,WZ-124-025,WEST,28.639088,77.066963,LED,1,40,124,40,40,,,
98,WZ-124-025,WEST,28.639102,77.066965,LED,1,40,124,40,40,,,
99,WZ-124-025,WEST,28.639103,77.066985,LED,2,40X2,124,40,80,,,
100,WZ-124-025,WEST,28.639116,77.067001,LED,2,40X2,124,40,80,,,
101,WZ-124-025,WEST,28.638981,77.066834,LED,1,72,124,72,72,,,
102,WZ-124-025,WEST,28.638965,77.066769,LED,1,72,124,72,72,,,
103,WZ-124-025,WEST,28.638865,77.066637,LED,1,72,124,72,72,,,
104,WZ-124-025,WEST,28.638838,77.066556,LED,1,72,124,72,72,,,
105,WZ-124-025,WEST,28.638681,77.066531,LED,2,72X2,124,72,144,,,
106,WZ-124-025,WEST,28.638347,77.066488,LED,1,72,124,72,72,,,
107,WZ-124-025,WEST,28.638384,77.06635,LED,1,72,124,72,72,,,
108,WZ-124-025,WEST,28.638386,77.066348,LED,1,72,124,72,72,,,
109,WZ-124-025,WEST,28.638443,77.066326,LED,1,72,124,72,72,,,
110,WZ-124-025,WEST,28.638475,77.066278,LED,2,72X2,124,72,144,,,
111,WZ-124-025,WEST,28.638475,77.066278,LED,1,72,124,72,72,,,
112,WZ-124-025,WEST,28.638446,77.06633,LED,1,72,124,72,72,,,
113,WZ-124-025,WEST,28.638432,77.066333,LED,2,72X2,124,72,144,,,
114,WZ-124-025,WEST,28.638449,77.066338,LED,1,72,124,72,72,,,
115,WZ-124-025,WEST,28.638469,77.066336,LED,1,72,124,72,72,,,
116,WZ-124-025,WEST,28.638489,77.066342,LED,1,72,124,72,72,,,
117,WZ-124-025,WEST,28.63851,77.066345,LED,2,72X2,124,72,144,,,
118,WZ-124-025,WEST,28.6384,77.066118,LED,1,72,124,72,72,,,
119,WZ-124-025,WEST,28.638387,77.066287,LED,1,72,124,72,72,,,
120,WZ-124-025,WEST,28.638433,77.066347,LED,1,72,124,72,72,,,
121,WZ-124-025,WEST,28.638571,77.06632,LED,1,72,124,72,72,,,
122,WZ-124-025,WEST,28.638598,77.06632,LED,2,72X2,124,72,144,,,
123,WZ-124-025,WEST,28.638612,77.066323,LED,1,72,124,72,72,,,
124,WZ-124-025,WEST,28.63863,77.066188,LED,1,72,124,72,72,,,
125,WZ-124-025,WEST,28.638665,77.066128,LED,2,72X2,124,72,144,,,
126,WZ-124-025,WEST,28.638698,77.06581,LED,1,72,124,72,72,,,
138,WZ-124-025,WEST,28.63865,77.065715,LED,1,72,124,72,72,,,
139,WZ-124-025,WEST,28.638629,77.065715,LED,1,72,124,72,72,,,
140,WZ-124-025,WEST,28.638463,77.065704,LED,1,72,124,72,72,,,
141,WZ-124-025,WEST,28.638461,77.065704,LED,1,72,124,72,72,,,
142,WZ-124-025,WEST,28.638334,77.065692,LED,2,72X2,124,72,144,,,
143,WZ-124-025,WEST,28.638224,77.065701,LED,2,70X2,124,70,140,,,
144,WZ-124-025,WEST,28.638224,77.065701,LED,1,70,124,70,70,,,
145,WZ-124-025,WEST,28.638215,77.065697,LED,1,70,124,70,70,,,
146,WZ-124-025,WEST,28.638261,77.065718,LED,1,70,124,70,70,,,
147,WZ-124-025,WEST,28.638264,77.065717,LED,1,72,124,72,72,,,
148,WZ-124-025,WEST,28.638305,77.065675,LED,2,72X2,124,72,144,,,
149,WZ-124-025,WEST,28.638443,77.065706,LED,1,72,124,72,72,,,
150,WZ-124-025,WEST,28.638476,77.065712,LED,1,72,124,72,72,,,
151,WZ-124-025,WEST,28.638679,77.065744,LED,1,72,124,72,72,,,
152,WZ-124-025,WEST,28.638657,77.066042,LED,1,72,124,72,72,,,
153,WZ-124-025,WEST,28.638699,77.066067,LED,2,72X2,124,72,144,,,
154,WZ-124-025,WEST,28.638865,77.066108,LED,1,72,124,72,72,,,
155,WZ-124-025,WEST,28.638868,77.066108,LED,1,72,124,72,72,,,
156,WZ-124-025,WEST,28.638908,77.066098,LED,1,72,124,72,72,,,
157,WZ-124-025,WEST,28.639037,77.066129,LED,1,72,124,72,72,,,
158,WZ-124-025,WEST,28.639137,77.066163,LED,1,72,124,72,72,,,
159,WZ-124-025,WEST,28.639152,77.066159,LED,1,72,124,72,72,,,
160,WZ-124-025,WEST,28.639187,77.066152,LED,2,80X2,124,80,160,,,
161,WZ-124-025,WEST,28.639179,77.066114,LED,1,72,124,72,72,,,
162,WZ-124-025,WEST,28.639181,77.066112,LED,1,72,124,72,72,,,
163,WZ-124-025,WEST,28.639184,77.066109,LED,1,72,124,72,72,,,
164,WZ-124-025,WEST,28.639194,77.066085,LED,1,72,124,72,72,,,
165,WZ-124-025,WEST,28.639225,77.065951,LED,1,72,124,72,72,,,
166,WZ-124-025,WEST,28.639222,77.065948,LED,1,72,124,72,72,,,
167,WZ-124-025,WEST,28.639222,77.06589,LED,1,72,124,72,72,,,
168,WZ-124-025,WEST,28.639228,77.065869,LED,1,72,124,72,72,,,
169,WZ-124-025,WEST,28.639233,77.065873,LED,1,72,124,72,72,,,
170,WZ-124-025,WEST,28.639245,77.0659,LED,1,72,124,72,72,,,
171,WZ-124-025,WEST,28.639211,77.066045,LED,1,72,124,72,72,,,
172,WZ-124-025,WEST,28.63921,77.066047,LED,1,72,124,72,72,,,
173,WZ-124-025,WEST,28.639153,77.066117,LED,1,72,124,72,72,,,
174,WZ-124-025,WEST,28.639155,77.06639,LED,1,72,124,72,72,,,
175,WZ-124-025,WEST,28.639189,77.066506,LED,1,72,124,72,72,,,
176,WZ-124-025,WEST,28.639134,77.06657,LED,1,72,124,72,72,,,
177,WZ-124-025,WEST,28.639076,77.066583,LED,1,72,124,72,72,,,
178,WZ-124-025,WEST,28.639058,77.06656,LED,1,72,124,72,72,,,
179,WZ-124-025,WEST,28.639017,77.066559,LED,1,72,124,72,72,,,
180,WZ-124-025,WEST,28.63901,77.066546,LED,1,72,124,72,72,,,
181,WZ-124-025,WEST,28.639134,77.066513,LED,1,72,124,72,72,,,
182,WZ-124-025,WEST,28.639153,77.066518,LED,1,72,124,72,72,,,
183,WZ-124-025,WEST,28.639317,77.066602,LED,1,72,124,72,72,,,
184,WZ-124-025,WEST,28.639339,77.066628,LED,1,72,124,72,72,,,
185,WZ-124-025,WEST,28.639472,77.066555,LED,1,72,124,72,72,,,
186,WZ-124-025,WEST,28.639521,77.066516,LED,1,72,124,72,72,,,
187,WZ-124-025,WEST,28.639535,77.066516,LED,1,72,124,72,72,,,
188,WZ-124-025,WEST,28.639561,77.066532,LED,1,72,124,72,72,,,
189,WZ-124-025,WEST,28.639753,77.066688,LED,1,72,124,72,72,,,
190,WZ-124-025,WEST,28.640067,77.066681,LED,1,70,124,70,70,,,
191,WZ-124-025,WEST,28.640077,77.066669,LED,1,70,124,70,70,,,
192,WZ-124-025,WEST,28.640253,77.066569,LED,1,70,124,70,70,,,
193,WZ-124-025,WEST,28.640253,77.066569,LED,1,70,124,70,70,,,
194,WZ-124-025,WEST,28.64028,77.066619,LED,2,80X2,124,80,160,,,
195,WZ-124-025,WEST,28.64028,77.066619,LED,1,80,124,80,80,,,
196,WZ-124-025,WEST,28.640251,77.066605,LED,1,80,124,80,80,,,
197,WZ-124-025,WEST,28.640181,77.06659,LED,1,80,124,80,80,,,
198,WZ-124-025,WEST,28.639847,77.066641,LED,1,80,124,80,80,,,
199,WZ-124-025,WEST,28.639837,77.066638,LED,1,80,124,80,80,,,
200,WZ-124-025,WEST,28.639706,77.06664,LED,2,80X2,124,80,160,,,
201,WZ-124-025,WEST,28.639627,77.066683,LED,1,80,124,80,80,,,
202,WZ-124-025,WEST,28.639619,77.066682,LED,1,80,124,80,80,,,
203,WZ-124-025,WEST,28.639631,77.066684,LED,1,80,124,80,80,,,
204,WZ-124-025,WEST,28.639632,77.066681,LED,1,80,124,80,80,,,
205,WZ-124-025,WEST,28.639535,77.066645,LED,1,80,124,80,80,,,
206,WZ-124-025,WEST,28.639525,77.066633,LED,1,80,124,80,80,,,
207,WZ-124-025,WEST,28.639504,77.066612,LED,1,80,124,80,80,,,
208,WZ-124-025,WEST,28.639435,77.066596,LED,1,80,124,80,80,,,
209,WZ-124-025,WEST,28.639434,77.066595,LED,1,80,124,80,80,,,
210,WZ-124-025,WEST,28.639408,77.066602,LED,1,80,124,80,80,,,
1,WZ-125-014,WEST,28.624408,77.0285,LED,1,72,125,72,72,,,
2,WZ-125-014,WEST,28.624369,77.028482,LED,1,72,125,72,72,,,
3,WZ-125-014,WEST,28.624357,77.028461,LED,1,72,125,72,72,,,
4,WZ-125-014,WEST,28.624252,77.028386,LED,1,72,125,72,72,,,
5,WZ-125-014,WEST,28.624245,77.028192,LED,1,72,125,72,72,,,
6,WZ-125-014,WEST,28.624279,77.028024,LED,1,72,125,72,72,,,
7,WZ-125-014,WEST,28.624243,77.027751,LED,1,72,125,72,72,,,
8,WZ-125-014,WEST,28.624233,77.027424,LED,1,72,125,72,72,,,
9,WZ-125-014,WEST,28.62422,77.027336,LED,1,72,125,72,72,,,
10,WZ-125-014,WEST,28.624303,77.027233,LED,1,72,125,72,72,,,
11,WZ-125-014,WEST,28.624403,77.027195,LED,1,72,125,72,72,,,
12,WZ-125-014,WEST,28.624888,77.027126,LED,2,72X2,125,72,144,,,
13,WZ-125-014,WEST,28.625259,77.0271,LED,1,72,125,72,72,,,
14,WZ-125-014,WEST,28.625276,77.02698,LED,1,72,125,72,72,,,
15,WZ-125-014,WEST,28.625308,77.026811,LED,1,72,125,72,72,,,
16,WZ-125-014,WEST,28.625322,77.026738,LED,1,72,125,72,72,,,
17,WZ-125-014,WEST,28.625361,77.026565,LED,1,72,125,72,72,,,
18,WZ-125-014,WEST,28.624872,77.026357,LED,1,72,125,72,72,,,
19,WZ-125-014,WEST,28.62469,77.026371,LED,1,72,125,72,72,,,
20,WZ-125-014,WEST,28.624619,77.026369,LED,1,72,125,72,72,,,
21,WZ-125-014,WEST,28.624526,77.026359,LED,1,72,125,72,72,,,
22,WZ-125-014,WEST,28.624906,77.02648,LED,1,72,125,72,72,,,
23,WZ-125-014,WEST,28.624895,77.02664,LED,1,72,125,72,72,,,
24,WZ-125-014,WEST,28.624883,77.026685,LED,1,72,125,72,72,,,
25,WZ-125-014,WEST,28.624874,77.026708,LED,1,72,125,72,72,,,
26,WZ-125-014,WEST,28.624878,77.026866,LED,1,72,125,72,72,,,
27,WZ-125-014,WEST,28.624868,77.027041,LED,1,72,125,72,72,,,
28,WZ-125-014,WEST,28.624713,77.027087,LED,1,72,125,72,72,,,
29,WZ-125-014,WEST,28.624788,77.027011,LED,1,72,125,72,72,,,
30,WZ-125-014,WEST,28.624817,77.026982,LED,1,72,125,72,72,,,
31,WZ-125-014,WEST,28.624872,77.026674,LED,1,72,125,72,72,,,
32,WZ-125-014,WEST,28.624807,77.026784,LED,1,72,125,72,72,,,
33,WZ-125-014,WEST,28.62477,77.026901,LED,1,72,125,72,72,,,
34,WZ-125-014,WEST,28.62463,77.02712,LED,1,72,125,72,72,,,
35,WZ-125-014,WEST,28.62463,77.02712,LED,1,72,125,72,72,,,
36,WZ-125-014,WEST,28.624647,77.026935,LED,1,72,125,72,72,,,
37,WZ-125-014,WEST,28.62464,77.026815,LED,1,72,125,72,72,,,
38,WZ-125-014,WEST,28.624657,77.026764,LED,1,72,125,72,72,,,
39,WZ-125-014,WEST,28.624654,77.026844,LED,1,72,125,72,72,,,
40,WZ-125-014,WEST,28.624446,77.027148,LED,1,72,125,72,72,,,
41,WZ-125-014,WEST,28.624448,77.027094,LED,1,72,125,72,72,,,
42,WZ-125-014,WEST,28.624473,77.026938,LED,1,72,125,72,72,,,
43,WZ-125-014,WEST,28.624529,77.026652,LED,1,72,125,72,72,,,
44,WZ-125-014,WEST,28.624335,77.026483,LED,1,72,125,72,72,,,
45,WZ-125-014,WEST,28.624268,77.026684,LED,1,72,125,72,72,,,
46,WZ-125-014,WEST,28.624247,77.02676,LED,1,72,125,72,72,,,
47,WZ-125-014,WEST,28.624216,77.026946,LED,1,72,125,72,72,,,
48,WZ-125-014,WEST,28.624495,77.02716,LED,1,72,125,72,72,,,
49,WZ-125-014,WEST,28.624597,77.02714,LED,1,72,125,72,72,,,
50,WZ-125-014,WEST,28.624866,77.027139,LED,1,72,125,72,72,,,
51,WZ-125-014,WEST,28.625097,77.027162,LED,1,72,125,72,72,,,
52,WZ-125-014,WEST,28.625139,77.026946,LED,1,72,125,72,72,,,
53,WZ-125-014,WEST,28.625155,77.026925,LED,1,72,125,72,72,,,
54,WZ-125-014,WEST,28.625492,77.027127,LED,1,72,125,72,72,,,
55,WZ-125-014,WEST,28.625495,77.026972,LED,1,72,125,72,72,,,
56,WZ-125-014,WEST,28.625525,77.026772,LED,1,72,125,72,72,,,
57,WZ-125-014,WEST,28.62557,77.026665,LED,1,72,125,72,72,,,
58,WZ-125-014,WEST,28.625572,77.026619,LED,1,72,125,72,72,,,
59,WZ-125-014,WEST,28.625576,77.02657,LED,1,72,125,72,72,,,
60,WZ-125-014,WEST,28.625576,77.026364,LED,1,72,125,72,72,,,
61,WZ-125-014,WEST,28.625568,77.026313,LED,1,72,125,72,72,,,
62,WZ-125-014,WEST,28.625603,77.026186,LED,1,72,125,72,72,,,
63,WZ-125-014,WEST,28.625593,77.026112,LED,1,72,125,72,72,,,
64,WZ-125-014,WEST,28.625573,77.026023,LED,1,72,125,72,72,,,
65,WZ-125-014,WEST,28.625569,77.025823,LED,1,72,125,72,72,,,
66,WZ-125-014,WEST,28.625542,77.025785,LED,1,72,125,72,72,,,
67,WZ-125-014,WEST,28.625781,77.025555,LED,1,72,125,72,72,,,
68,WZ-125-014,WEST,28.62594,77.025536,LED,1,72,125,72,72,,,
69,WZ-125-014,WEST,28.626191,77.025554,LED,1,72,125,72,72,,,
70,WZ-125-014,WEST,28.626415,77.02557,LED,1,72,125,72,72,,,
71,WZ-125-014,WEST,28.626543,77.025662,LED,1,72,125,72,72,,,
72,WZ-125-014,WEST,28.626541,77.025847,LED,1,72,125,72,72,,,
73,WZ-125-014,WEST,28.626541,77.025962,LED,1,72,125,72,72,,,
74,WZ-125-014,WEST,28.626549,77.02614,LED,1,72,125,72,72,,,
75,WZ-125-014,WEST,28.626538,77.026455,LED,1,72,125,72,72,,,
76,WZ-125-014,WEST,28.626548,77.026573,LED,1,72,125,72,72,,,
77,WZ-125-014,WEST,28.626511,77.02699,LED,1,72,125,72,72,,,
78,WZ-125-014,WEST,28.626502,77.027194,LED,1,72,125,72,72,,,
79,WZ-125-014,WEST,28.626437,77.027312,LED,1,72,125,72,72,,,
80,WZ-125-014,WEST,28.626437,77.027349,LED,1,72,125,72,72,,,
81,WZ-125-014,WEST,28.626425,77.027551,LED,1,72,125,72,72,,,
82,WZ-125-014,WEST,28.626469,77.027681,LED,1,72,125,72,72,,,
83,WZ-125-014,WEST,28.626421,77.027799,LED,1,72,125,72,72,,,
84,WZ-125-014,WEST,28.626422,77.027937,LED,1,72,125,72,72,,,
85,WZ-125-014,WEST,28.626421,77.028056,LED,1,72,125,72,72,,,
86,WZ-125-014,WEST,28.626407,77.028181,LED,1,72,125,72,72,,,
87,WZ-125-014,WEST,28.62641,77.028245,LED,1,72,125,72,72,,,
88,WZ-125-014,WEST,28.626423,77.028428,LED,1,72,125,72,72,,,
89,WZ-125-014,WEST,28.626289,77.028589,LED,1,72,125,72,72,,,
90,WZ-125-014,WEST,28.62619,77.028509,LED,1,72,125,72,72,,,
91,WZ-125-014,WEST,28.626185,77.028448,LED,1,72,125,72,72,,,
92,WZ-125-014,WEST,28.626197,77.028333,LED,1,72,125,72,72,,,
93,WZ-125-014,WEST,28.6262,77.028212,LED,1,72,125,72,72,,,
94,WZ-125-014,WEST,28.626208,77.028159,LED,1,72,125,72,72,,,
95,WZ-125-014,WEST,28.626206,77.027966,LED,1,72,125,72,72,,,
96,WZ-125-014,WEST,28.626196,77.027833,LED,1,72,125,72,72,,,
97,WZ-125-014,WEST,28.626229,77.027486,LED,1,72,125,72,72,,,
98,WZ-125-014,WEST,28.626214,77.027389,LED,1,72,125,72,72,,,
99,WZ-125-014,WEST,28.626209,77.027189,LED,1,72,125,72,72,,,
100,WZ-125-014,WEST,28.626173,77.027197,LED,1,72,125,72,72,,,
101,WZ-125-014,WEST,28.626083,77.027193,LED,1,72,125,72,72,,,
102,WZ-125-014,WEST,28.626101,77.026986,LED,1,72,125,72,72,,,
103,WZ-125-014,WEST,28.626104,77.026854,LED,1,72,125,72,72,,,
104,WZ-125-014,WEST,28.626138,77.026656,LED,1,72,125,72,72,,,
105,WZ-125-014,WEST,28.626106,77.026518,LED,1,72,125,72,72,,,
106,WZ-125-014,WEST,28.626136,77.026323,LED,1,72,125,72,72,,,
107,WZ-125-014,WEST,28.626087,77.026215,LED,1,72,125,72,72,,,
108,WZ-125-014,WEST,28.626138,77.025927,LED,1,72,125,72,72,,,
109,WZ-125-014,WEST,28.62613,77.02569,LED,1,72,125,72,72,,,
110,WZ-125-014,WEST,28.625839,77.025647,LED,1,72,125,72,72,,,
111,WZ-125-014,WEST,28.625849,77.025788,LED,1,72,125,72,72,,,
112,WZ-125-014,WEST,28.625846,77.02589,LED,1,72,125,72,72,,,
113,WZ-125-014,WEST,28.625833,77.025981,LED,1,72,125,72,72,,,
114,WZ-125-014,WEST,28.625847,77.026123,LED,1,72,125,72,72,,,
115,WZ-125-014,WEST,28.625854,77.026291,LED,1,72,125,72,72,,,
116,WZ-125-014,WEST,28.625858,77.026445,LED,1,72,125,72,72,,,
117,WZ-125-014,WEST,28.625858,77.026561,LED,1,72,125,72,72,,,
118,WZ-125-014,WEST,28.625849,77.026713,LED,1,72,125,72,72,,,
119,WZ-125-014,WEST,28.625843,77.026806,LED,1,72,125,72,72,,,
120,WZ-125-014,WEST,28.625847,77.026972,LED,1,72,125,72,72,,,
121,WZ-125-014,WEST,28.625845,77.026991,LED,1,72,125,72,72,,,
122,WZ-125-014,WEST,28.625945,77.027179,LED,1,72,125,72,72,,,
123,WZ-125-014,WEST,28.626174,77.02723,LED,1,72,125,72,72,,,
124,WZ-125-014,WEST,28.626042,77.027348,LED,1,72,125,72,72,,,
125,WZ-125-014,WEST,28.626,77.027543,LED,1,72,125,72,72,,,
126,WZ-125-014,WEST,28.625994,77.027645,LED,1,72,125,72,72,,,
127,WZ-125-014,WEST,28.626015,77.02799,LED,1,72,125,72,72,,,
128,WZ-125-014,WEST,28.626021,77.028176,LED,1,72,125,72,72,,,
129,WZ-125-014,WEST,28.62602,77.028285,LED,1,72,125,72,72,,,
130,WZ-125-014,WEST,28.62601,77.028527,LED,1,72,125,72,72,,,
131,WZ-125-014,WEST,28.626024,77.028523,LED,1,72,125,72,72,,,
132,WZ-125-014,WEST,28.625888,77.028508,LED,1,72,125,72,72,,,
133,WZ-125-014,WEST,28.625749,77.028504,LED,1,72,125,72,72,,,
134,WZ-125-014,WEST,28.62556,77.028535,LED,1,72,125,72,72,,,
135,WZ-125-014,WEST,28.62555,77.028536,LED,1,72,125,72,72,,,
136,WZ-125-014,WEST,28.625195,77.028458,LED,1,72,125,72,72,,,
137,WZ-125-014,WEST,28.625239,77.028261,LED,1,72,125,72,72,,,
138,WZ-125-014,WEST,28.625374,77.028355,LED,1,72,125,72,72,,,
139,WZ-125-014,WEST,28.625435,77.028358,LED,1,72,125,72,72,,,
140,WZ-125-014,WEST,28.625607,77.02835,LED,1,72,125,72,72,,,
141,WZ-125-014,WEST,28.625705,77.028348,LED,1,72,125,72,72,,,
142,WZ-125-014,WEST,28.625753,77.028369,LED,1,72,125,72,72,,,
143,WZ-125-014,WEST,28.625865,77.028371,LED,1,72,125,72,72,,,
144,WZ-125-014,WEST,28.625908,77.028372,LED,1,72,125,72,72,,,
145,WZ-125-014,WEST,28.626002,77.028363,LED,1,72,125,72,72,,,
146,WZ-125-014,WEST,28.626028,77.028307,LED,1,72,125,72,72,,,
147,WZ-125-014,WEST,28.625974,77.028133,LED,1,72,125,72,72,,,
148,WZ-125-014,WEST,28.625772,77.028114,LED,1,72,125,72,72,,,
149,WZ-125-014,WEST,28.625635,77.028103,LED,1,72,125,72,72,,,
150,WZ-125-014,WEST,28.625492,77.02808,LED,1,72,125,72,72,,,
151,WZ-125-014,WEST,28.625652,77.028117,LED,1,72,125,72,72,,,
152,WZ-125-014,WEST,28.625803,77.028116,LED,1,72,125,72,72,,,
153,WZ-125-014,WEST,28.626026,77.027958,LED,1,72,125,72,72,,,
154,WZ-125-014,WEST,28.625862,77.02789,LED,1,72,125,72,72,,,
155,WZ-125-014,WEST,28.625695,77.027849,LED,1,72,125,72,72,,,
156,WZ-125-014,WEST,28.625517,77.027886,LED,1,72,125,72,72,,,
157,WZ-125-014,WEST,28.625471,77.027753,LED,1,72,125,72,72,,,
158,WZ-125-014,WEST,28.625453,77.027468,LED,1,72,125,72,72,,,
159,WZ-125-014,WEST,28.625456,77.02741,LED,1,72,125,72,72,,,
160,WZ-125-014,WEST,28.62544,77.02728,LED,1,72,125,72,72,,,
161,WZ-125-014,WEST,28.625659,77.027227,LED,1,72,125,72,72,,,
162,WZ-125-014,WEST,28.625548,77.027429,LED,1,72,125,72,72,,,
163,WZ-125-014,WEST,28.625511,77.027577,LED,1,72,125,72,72,,,
164,WZ-125-014,WEST,28.625582,77.02739,LED,1,72,125,72,72,,,
165,WZ-125-014,WEST,28.62527,77.027174,LED,1,72,125,72,72,,,
166,WZ-125-014,WEST,28.624889,77.026347,LED,1,72,125,72,72,,,
167,WZ-125-014,WEST,28.624743,77.026357,LED,1,72,125,72,72,,,
168,WZ-125-014,WEST,28.624622,77.02635,LED,1,72,125,72,72,,,
1,WZ-125-004,WEST,28.632373,77.02899,LED,1,72,125,72,72,,,
2,WZ-125-004,WEST,28.632233,77.028907,LED,1,72,125,72,72,,,
3,WZ-125-004,WEST,28.632146,77.028801,LED,1,72,125,72,72,,,
4,WZ-125-004,WEST,28.632123,77.028777,LED,1,72,125,72,72,,,
5,WZ-125-004,WEST,28.632144,77.028641,LED,1,72,125,72,72,,,
6,WZ-125-004,WEST,28.632152,77.028612,LED,1,72,125,72,72,,,
7,WZ-125-004,WEST,28.632099,77.028431,LED,1,72,125,72,72,,,
8,WZ-125-004,WEST,28.632057,77.028305,LED,1,72,125,72,72,,,
9,WZ-125-004,WEST,28.632219,77.028014,LED,1,72,125,72,72,,,
10,WZ-125-004,WEST,28.632418,77.02805,LED,1,72,125,72,72,,,
11,WZ-125-004,WEST,28.632522,77.028014,LED,1,72,125,72,72,,,
12,WZ-125-004,WEST,28.632588,77.028031,LED,1,72,125,72,72,,,
13,WZ-125-004,WEST,28.632715,77.028037,LED,1,72,125,72,72,,,
14,WZ-125-004,WEST,28.632958,77.028022,LED,2,72X2,125,72,144,,,
15,WZ-125-004,WEST,28.632963,77.028024,LED,1,72,125,72,72,,,
16,WZ-125-004,WEST,28.632833,77.028105,LED,1,72,125,72,72,,,
17,WZ-125-004,WEST,28.632783,77.028145,LED,1,72,125,72,72,,,
18,WZ-125-004,WEST,28.632709,77.02825,LED,1,72,125,72,72,,,
19,WZ-125-004,WEST,28.632606,77.028322,LED,1,72,125,72,72,,,
20,WZ-125-004,WEST,28.632534,77.028414,LED,1,72,125,72,72,,,
21,WZ-125-004,WEST,28.632478,77.028413,LED,1,72,125,72,72,,,
22,WZ-125-004,WEST,28.632179,77.028466,LED,1,72,125,72,72,,,
23,WZ-125-004,WEST,28.632171,77.028263,LED,1,72,125,72,72,,,
24,WZ-125-004,WEST,28.632289,77.028246,LED,1,72,125,72,72,,,
25,WZ-125-004,WEST,28.631577,77.02847,LED,1,72,125,72,72,,,
26,WZ-125-004,WEST,28.631404,77.028389,LED,2,72X2,125,72,144,,,
27,WZ-125-004,WEST,28.631323,77.028337,LED,1,72,125,72,72,,,
28,WZ-125-004,WEST,28.631287,77.028351,LED,1,72,125,72,72,,,
29,WZ-125-004,WEST,28.631158,77.028368,LED,1,72,125,72,72,,,
30,WZ-125-004,WEST,28.631046,77.028362,LED,1,72,125,72,72,,,
31,WZ-125-004,WEST,28.630856,77.028327,LED,2,72X2,125,72,144,,,
32,WZ-125-004,WEST,28.630824,77.028322,LED,1,72,125,72,72,,,
